# 
#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f             devi_e            min_dis
         591       4.135897e-01       4.764303e-02       2.174955e-01       4.537205e+00       1.769508e-15       1.306861e+00       4.460533e-02       6.062989e-01
         592       3.898133e-01       3.670847e-02       1.995741e-01       3.725531e+00       6.529719e-15       1.133475e+00       5.349569e-02       5.744188e-01
         593       2.209355e+00       2.028062e-02       1.224697e+00       8.945732e-01       1.137528e-04       4.245548e-01       2.054360e-01       1.147305e+00
         594       2.210748e+00       2.009367e-02       1.225576e+00       8.950610e-01       1.158069e-04       4.243010e-01       2.056388e-01       1.150083e+00
         595       3.878990e+00       3.180830e-02       2.072023e+00       6.892307e+00       6.200651e-01       3.354135e+00       1.694475e+00       5.030572e-01
         596       3.864146e-01       5.253647e-02       2.016068e-01       2.556448e+00       4.053383e-01       1.046317e+00       4.600516e-01       6.810587e-01
         597       3.879087e+00       3.193214e-02       2.072063e+00       6.898381e+00       6.225877e-01       3.354966e+00       1.694538e+00       5.031056e-01
         598       3.878883e+00       3.198107e-02       2.072086e+00       6.900569e+00       6.223329e-01       3.354996e+00       1.694493e+00       5.030639e-01
         599       3.247655e-01       6.516794e-02       1.610107e-01       2.691736e+00       3.649727e-01       1.089998e+00       4.258025e-01       7.961284e-01
         600       1.317313e+00       2.301504e-07       7.605508e-01       7.877247e+00       1.031556e-13       4.296680e+00       5.406394e-01       1.641235e+00
         601       8.962235e-01       9.395607e-02       4.764543e-01       2.256959e+00       2.001835e-14       1.160886e+00       7.819954e-01       2.001125e+00
         602       3.777148e+00       7.415767e-06       2.180738e+00       2.324087e+01       1.545994e-06       1.267679e+01       1.515571e+00       1.373436e+00
         603       3.740944e+00       1.914670e-05       2.159835e+00       2.328764e+01       1.232597e-06       1.270231e+01       1.520578e+00       1.372227e+00
         604       7.943536e+00       1.821704e-04       3.813718e+00       2.730815e+00       2.532749e-06       1.726917e+00       2.749576e+00       1.968839e+00
         605       8.030531e+00       1.951123e-02       3.866763e+00       2.763367e+00       1.757447e-06       1.739466e+00       2.757079e+00       1.969001e+00
         606       3.257850e+00       4.444818e-07       1.880921e+00       1.077826e+01       2.061211e-11       5.879051e+00       9.492432e-01       1.513972e+00
         607       7.941874e+00       4.738512e-02       3.814791e+00       2.841024e+00       1.127787e-07       1.755116e+00       2.747009e+00       1.975018e+00
         608       1.185372e+00       1.914564e-07       6.843750e-01       5.966075e+00       8.572022e-15       3.254223e+00       5.780829e-01       1.894599e+00
         609       2.355573e+00       1.701190e-01       1.288742e+00       2.430103e+00       6.340221e-15       1.100510e+00       3.576913e-01       2.118440e+00
         610       1.078138e+00       4.800348e-02       5.498268e-01       4.458973e+01       3.411003e-01       2.798436e+00       3.746625e-01       7.946792e-01
         611       4.001647e-01       5.055688e-09       2.310352e-01       3.571182e-01       1.208609e-15       2.325540e-01       4.428615e-01       2.158391e+00
         612       1.100223e+00       7.270555e-02       6.252751e-01       5.235193e+01       4.125428e-01       3.004922e+00       3.384116e-01       7.809952e-01
         613       1.118395e+00       8.723076e-02       5.814876e-01       4.971830e+01       3.544408e-01       2.970727e+00       3.521275e-01       7.967674e-01
         614       4.000764e-01       4.634130e-09       2.309842e-01       3.670005e-01       3.469197e-15       2.404590e-01       4.322312e-01       2.135926e+00
         615       8.592995e+00       1.641660e-01       4.897549e+00       4.894760e+00       1.726422e-02       1.779511e+00       2.568486e+00       9.760644e-01
         616       1.478802e+00       3.562556e-02       6.245475e-01       1.980019e+00       3.998088e-01       9.424982e-01       6.282155e-01       9.639254e-01
         617       1.382871e+00       2.416846e-02       5.816050e-01       1.586264e+00       3.156778e-01       8.896402e-01       8.024233e-01       9.704043e-01
         618       8.599195e+00       1.615133e-01       4.901151e+00       4.895475e+00       3.588395e-02       1.778882e+00       2.568147e+00       9.767848e-01
         619       8.593154e+00       1.633127e-01       4.898601e+00       4.901055e+00       9.350405e-03       1.780237e+00       2.568278e+00       9.754136e-01
         620       3.611287e+00       1.231453e-08       2.084978e+00       5.706536e-01       5.706536e-01       5.706536e-01       9.240617e-01       9.123613e-01
         621       3.252518e+00       5.410821e-08       1.877842e+00       1.464213e+00       1.464213e+00       1.464213e+00       8.089751e-01       7.012009e-01
         622       3.252518e+00       5.410821e-08       1.877842e+00       1.464213e+00       1.464213e+00       1.464213e+00       8.089751e-01       7.012009e-01
         623       5.844400e-01       2.413751e-09       3.263610e-01       2.654983e-01       9.838740e-02       2.097946e-01       9.802353e-02       1.131760e+00
         624       3.593461e+00       1.165330e-01       2.068258e+00       1.490982e+01       2.217382e-01       5.346308e+00       4.130590e-01       4.049339e-01
         625       4.074286e+00       2.236031e-01       2.106878e+00       1.137985e+01       2.349167e-01       4.758753e+00       4.046391e-01       4.430405e-01
         626       4.288500e+00       2.047241e-01       2.174259e+00       1.018092e+01       3.361527e-01       4.557933e+00       3.606948e-01       4.521603e-01
         627       6.048689e-01       1.086363e-09       3.137363e-01       2.432521e-01       8.737432e-02       1.912928e-01       5.922108e-02       1.178350e+00
         628       3.663768e+00       5.244922e-08       2.115278e+00       2.138702e+00       2.138702e+00       2.138702e+00       6.494534e-01       6.319163e-01
         629       3.255247e+00       5.616453e-08       1.879417e+00       1.466320e+00       1.466320e+00       1.466320e+00       8.068587e-01       7.003970e-01
         630       2.861264e-01       2.771839e-02       1.378512e-01       4.615345e+00       1.103180e-01       1.332544e+00       2.477399e-01       5.772944e-01
         631       1.048199e+00       8.855822e-03       5.505495e-01       2.042877e+00       2.506068e-01       1.247256e+00       6.087794e-01       7.182858e-01
         632       1.050628e+00       7.344134e-03       5.513486e-01       2.049734e+00       2.292027e-01       1.236889e+00       6.091721e-01       7.165172e-01
         633       3.131756e-01       2.006084e-02       1.709486e-01       5.327204e+00       1.148819e-01       1.718423e+00       1.840675e-01       5.874140e-01
         634       1.052024e+00       6.994810e-03       5.527121e-01       2.036060e+00       2.710077e-01       1.241186e+00       6.094932e-01       7.206396e-01
         635       3.742189e-01       1.799813e-08       2.149932e-01       9.818032e-02       2.352320e-05       5.192021e-02       2.263402e-02       1.178381e+00
         636       2.304202e+00       6.304990e-02       1.305747e+00       9.220552e-01       2.634332e-01       6.554154e-01       9.784205e-01       7.423007e-01
         637       2.309170e+00       6.350497e-02       1.308352e+00       9.218276e-01       2.558185e-01       6.559176e-01       9.779082e-01       7.423394e-01
         638       2.307403e+00       6.338915e-02       1.307348e+00       9.267446e-01       2.538807e-01       6.558048e-01       9.780512e-01       7.417053e-01
         639       3.894374e-01       1.954877e-08       2.171313e-01       6.727435e-02       2.968088e-05       4.322709e-02       2.711129e-02       1.179521e+00
         640       9.034994e+00       5.374074e-04       5.042131e+00       7.345161e+00       2.533982e-02       3.950890e+00       2.787932e+00       2.121490e+00
         641       9.082496e+00       2.997468e-02       5.147761e+00       2.404937e+00       1.060388e+00       1.766887e+00       2.347388e+00       2.057659e+00
         642       8.947312e-01       9.526846e-05       4.122108e-01       1.775240e+00       1.004788e+00       1.394521e+00       7.342111e-01       1.996917e+00
         643       9.084864e+00       2.952528e-02       5.149035e+00       2.405754e+00       1.061185e+00       1.765366e+00       2.347635e+00       2.057244e+00
         644       7.685398e-01       1.085381e-07       4.437167e-01       1.479373e-14       3.136844e-15       7.680530e-15       3.932427e-01       3.113674e+00
         645       1.638269e+00       7.937060e-08       7.593731e-01       2.405715e+00       5.195003e-15       1.188383e+00       3.036387e-01       1.678221e+00
         646       2.139402e+00       1.112383e-07       1.095885e+00       3.441513e-14       7.555267e-15       1.900884e-14       8.287827e-01       2.531020e+00
         647       7.514970e+00       5.535917e-03       4.083936e+00       6.777576e+00       1.697371e-02       3.762339e+00       2.978449e+00       2.084752e+00
         648       7.511789e+00       5.966929e-03       4.082971e+00       6.783106e+00       1.649637e-02       3.764827e+00       2.978812e+00       2.085108e+00
         649       1.939943e+00       1.081742e-07       9.688280e-01       3.837020e+00       4.520958e-14       2.025501e+00       2.521702e-01       1.748600e+00
         650       9.625856e+00       3.267519e-06       5.290141e+00       2.149954e+00       7.742682e-01       1.426665e+00       2.293595e+00       1.999582e+00
         651       1.385319e+00       9.993316e-08       6.880853e-01       5.599623e-15       3.093719e-15       4.482902e-15       2.524636e-01       2.749658e+00
         652       9.625266e+00       3.109048e-06       5.289746e+00       2.141865e+00       7.756711e-01       1.426733e+00       2.293721e+00       1.999563e+00
         653       9.910174e+00       1.170509e-01       5.496956e+00       1.811456e+00       6.243190e-03       1.432451e+00       2.345903e+00       2.052719e+00
         654       9.912415e+00       1.200353e-01       5.496588e+00       1.814740e+00       1.707268e-02       1.436336e+00       2.346435e+00       2.051128e+00
         655       4.390302e+00       5.285187e-02       1.542738e+00       1.667098e+00       2.964928e-13       4.763136e-01       5.117367e-01       2.080292e+00
