# 
#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f             devi_e            min_dis
        1603       1.983264e+01       9.858002e-02       1.114854e+01       9.247631e-01       3.710295e-03       4.139280e-01       1.415640e+01       2.127543e+00
        1604       1.840976e+01       1.826147e-02       1.056959e+01       3.581624e-01       7.897861e-02       2.487206e-01       1.387158e+01       2.127539e+00
        1605       1.139891e+01       1.218310e-02       6.578423e+00       5.269860e+00       1.052155e-01       4.512889e+00       1.037001e+01       1.445026e+00
        1606       7.241725e+00       1.149990e-01       4.160631e+00       7.519609e-01       1.656940e-01       4.176882e-01       1.070705e+01       2.119457e+00
        1607       2.047844e+01       2.025709e-01       1.109301e+01       4.228204e-03       2.429606e-03       3.090034e-03       1.416966e+01       2.249700e+00
        1608       2.032783e+01       3.500971e-01       1.108148e+01       3.571040e-01       3.190192e-02       2.128797e-01       1.415845e+01       2.243196e+00
        1609       1.984945e+01       8.804374e-02       1.115714e+01       8.966209e-01       1.233078e-02       4.058213e-01       1.416096e+01       2.127845e+00
        1610       4.754972e+00       4.271097e-07       2.745284e+00       6.159130e+00       1.300596e-14       5.279254e+00       9.071403e+00       1.852331e+00
        1611       1.124792e+01       7.832646e-03       6.490691e+00       5.966434e+00       1.236152e-01       5.104063e+00       1.030982e+01       1.436091e+00
        1612       1.984775e+01       9.096368e-02       1.115399e+01       8.986004e-01       5.214540e-03       4.046770e-01       1.415975e+01       2.127339e+00
        1613       2.031285e+01       3.560181e-01       1.108847e+01       4.771872e-01       3.314615e-03       2.463767e-01       1.416742e+01       2.250548e+00
        1614       1.139792e+01       4.211471e-03       6.577645e+00       5.269213e+00       1.056494e-01       4.512203e+00       1.036970e+01       1.445080e+00
        1615       5.388994e+00       3.291701e-07       2.676537e+00       3.215069e+00       1.765123e+00       2.248438e+00       3.549183e+00       2.430073e+00
        1616       1.148223e+01       1.206503e-01       6.310034e+00       1.154173e+01       1.492104e+00       6.195587e+00       4.954128e+00       2.173825e+00
        1617       1.442653e+00       3.195605e-01       6.971613e-01       1.181223e+00       5.004185e-01       7.669005e-01       4.007690e+00       3.134059e+00
        1618       1.163296e+01       6.916066e-08       6.648731e+00       4.248146e-02       1.338433e-04       2.794126e-02       1.454264e+00       2.231058e+00
        1619       1.149062e+01       1.238780e-01       6.312110e+00       1.151983e+01       1.490660e+00       6.186823e+00       4.954084e+00       2.173927e+00
        1620       7.069925e+00       1.384017e-07       3.727679e+00       6.176311e-01       1.278411e-04       4.117966e-01       3.522149e+00       1.786208e+00
        1621       1.508160e+00       2.754003e-01       7.102782e-01       1.156742e+00       5.459942e-01       7.605222e-01       4.008020e+00       3.160920e+00
        1622       1.173698e+01       1.595239e-07       6.738522e+00       2.880933e-01       9.761934e-02       1.937623e-01       1.450152e+00       2.178219e+00
        1623       4.989545e+00       1.252506e-07       2.406379e+00       2.791709e+00       1.870853e+00       2.177805e+00       1.741097e+00       2.056931e+00
        1624       4.607671e+00       5.380890e-08       2.518072e+00       3.913235e+00       3.110149e-13       2.608823e+00       6.057698e+00       1.660945e+00
        1625       3.690541e+00       2.184058e-07       1.799144e+00       9.907642e-08       6.196565e-15       6.605094e-08       4.189510e+00       1.914189e+00
        1626       1.337435e+01       2.244358e-07       6.542001e+00       1.259707e-01       6.298537e-02       8.398049e-02       2.597531e+00       1.565731e+00
        1627       1.148090e+01       1.215727e-01       6.310689e+00       1.152052e+01       1.491668e+00       6.188533e+00       4.953336e+00       2.174429e+00
        1628       7.469861e+00       1.137492e-07       3.820029e+00       1.112257e+00       8.331875e-01       1.019234e+00       3.447617e+00       1.779377e+00
        1629       1.164410e+01       1.599449e-08       6.655886e+00       8.233961e-04       5.422930e-04       6.894939e-04       1.456838e+00       2.239969e+00
        1630       6.877396e+00       1.207380e-07       3.669124e+00       9.344945e-01       1.171672e-02       6.269018e-01       3.512349e+00       1.774529e+00
        1631       1.496350e+00       2.648530e-01       7.047541e-01       1.164347e+00       5.434535e-01       7.530813e-01       4.003825e+00       3.203404e+00
        1632       4.440477e+00       3.918270e-08       2.211362e+00       3.862566e+00       7.609156e-14       2.575044e+00       6.170053e+00       1.670112e+00
        1633       3.980302e+00       1.926096e-07       1.989178e+00       8.590117e-08       5.168571e-15       5.726744e-08       4.163738e+00       1.773056e+00
        1634       4.577734e+00       1.689655e-07       2.463011e+00       9.330125e-02       4.665062e-02       6.220083e-02       4.768317e+00       1.865971e+00
        1635       1.249970e+00       4.136033e-06       6.351182e-01       2.116229e+00       2.209194e-01       9.510761e-01       4.702895e-01       8.140219e-01
        1636       6.533336e+00       3.368740e-02       3.451913e+00       1.889947e+01       2.350763e-01       4.165029e+00       1.383906e+00       7.254919e-01
        1637       9.872762e-01       5.938335e-06       5.037388e-01       1.736769e+00       1.359220e-01       8.359706e-01       5.434061e-01       6.995299e-01
        1638       6.537238e+00       3.457294e-02       3.453474e+00       1.897643e+01       1.236578e-01       4.159519e+00       1.383957e+00       7.251808e-01
        1639       6.539847e+00       3.320329e-02       3.454285e+00       1.891128e+01       2.260111e-01       4.163226e+00       1.383947e+00       7.236939e-01
        1640       2.319265e+00       5.309679e-02       1.317769e+00       4.429600e+00       5.803028e-01       1.390710e+00       2.607372e-01       6.877028e-01
        1641       3.601264e+00       8.059438e-02       2.005048e+00       5.084283e+00       6.513101e-01       1.616770e+00       2.221944e-01       6.253997e-01
        1642       7.151127e-01       3.484897e-08       4.128705e-01       2.662713e+00       0.000000e+00       7.332995e-01       1.008661e+00       1.255062e+00
        1643       3.138300e+00       8.267366e-02       1.771842e+00       4.450010e+00       6.297331e-01       1.516292e+00       1.993502e-01       6.143983e-01
        1644       7.077122e-01       2.961694e-08       4.085978e-01       3.143708e+00       0.000000e+00       7.244220e-01       9.822691e-01       1.343017e+00
        1645       3.746540e+00       4.841817e-03       2.118069e+00       5.333425e-01       6.234386e-02       2.583521e-01       5.766493e-01       1.247832e+00
        1646       3.727483e+00       4.572954e-03       2.106868e+00       5.272048e-01       6.297576e-02       2.554117e-01       5.781040e-01       1.236919e+00
        1647       1.073905e+00       1.395561e-05       6.047586e-01       5.137541e+00       1.875090e-01       1.152151e+00       4.645195e-01       6.165506e-01
        1648       3.735733e+00       4.559718e-03       2.111243e+00       5.292112e-01       5.846145e-02       2.575886e-01       5.774456e-01       1.245147e+00
        1649       1.069247e+00       6.400416e-06       6.058673e-01       3.373498e+00       1.933319e-01       1.060885e+00       4.364732e-01       6.043622e-01
        1650       6.561590e+00       9.334451e-02       3.769930e+00       3.423059e+00       1.667943e-01       2.295187e+00       4.667793e-01       7.087121e-01
        1651       6.565885e+00       9.123433e-02       3.771692e+00       3.364232e+00       1.611929e-01       2.289717e+00       4.670607e-01       7.110509e-01
        1652       4.923467e-01       1.584672e-08       2.792386e-01       3.312185e+00       3.283088e-04       1.404633e+00       3.781476e-01       7.602521e-01
        1653       6.565476e+00       9.466469e-02       3.771573e+00       3.394893e+00       1.611461e-01       2.295923e+00       4.669241e-01       7.098417e-01
        1654       2.484658e+00       1.804715e-09       1.234735e+00       2.582902e+00       2.759150e-04       1.072344e+00       2.353869e-01       6.464441e-01
        1655       9.369330e+00       2.771601e+00       5.546321e+00       3.226926e+01       2.103529e+00       1.179913e+01       4.128732e+00       7.747164e-01
        1656       9.367743e+00       2.772567e+00       5.546467e+00       3.227637e+01       2.100363e+00       1.179967e+01       4.128693e+00       7.744014e-01
        1657       1.597059e+01       1.177014e-01       5.986344e+00       3.235797e+01       1.520547e+00       1.092724e+01       4.092377e+00       8.252865e-01
        1658       1.434431e+00       3.347097e-06       7.094520e-01       6.928624e+00       2.443469e-01       2.464476e+00       5.498770e-01       6.164428e-01
        1659       1.433673e+00       6.394399e-08       7.410792e-01       5.433848e+00       4.782755e-16       2.127310e+00       8.088993e-01       1.003616e+00
        1660       1.456020e+00       2.808279e-06       7.179803e-01       2.989193e+00       2.682247e-01       1.726642e+00       4.472018e-01       7.540914e-01
        1661       1.836978e+00       4.741689e-08       9.403089e-01       5.696410e+00       3.397513e-15       2.630216e+00       7.355200e-01       7.828821e-01
        1662       9.371675e+00       2.772065e+00       5.546874e+00       3.227349e+01       2.109394e+00       1.179915e+01       4.128681e+00       7.737888e-01
        1663       1.596286e+01       1.166790e-01       5.983799e+00       3.237536e+01       1.535396e+00       1.092668e+01       4.092548e+00       8.255409e-01
        1664       1.594979e+01       1.162742e-01       5.980057e+00       3.233723e+01       1.537805e+00       1.092097e+01       4.091896e+00       8.256803e-01
        1665       1.890306e+00       1.303791e-06       1.020245e+00       2.554668e+00       2.841835e-01       1.220812e+00       2.014024e-01       9.677543e-01
        1666       6.803546e+00       7.393347e-02       3.802241e+00       3.181804e+00       1.850671e-01       2.511877e+00       4.706812e-01       7.109215e-01
        1667       1.419820e+00       4.484540e-06       7.475835e-01       4.170865e+00       4.339584e-01       1.990023e+00       2.207274e-01       6.537313e-01
        1668       6.804781e+00       7.394830e-02       3.802579e+00       3.172077e+00       1.891240e-01       2.512090e+00       4.706550e-01       7.112126e-01
        1669       6.804727e+00       7.380512e-02       3.802553e+00       3.180815e+00       1.962577e-01       2.515094e+00       4.706780e-01       7.109064e-01
        1670       1.575417e+01       4.338168e-02       8.452491e+00       1.117242e+01       3.659770e-01       5.471761e+00       2.749461e+00       2.119794e+00
        1671       1.575270e+01       4.574210e-02       8.452516e+00       1.116553e+01       3.663611e-01       5.472728e+00       2.748605e+00       2.120352e+00
